subject,session,date,time,item,acc,rt,response
9086,1,02/09/23,16:46,2,0,14644.9995,B
9086,1,02/09/23,16:46,3,0,14644.9995,B
9086,1,02/09/23,16:46,4,0,9279.1087,B
9086,1,02/09/23,16:46,5,0,19359.7874,A
9086,1,02/09/23,16:46,6,1,10201.9955,C
9086,1,02/09/23,16:46,7,0,15744.9723,D
9086,1,02/09/23,16:46,8,0,5080.458,A
9086,1,02/09/23,16:46,9,0,1784.4606,A
9086,1,02/09/23,16:46,10,0,3834.8566,A
9086,1,02/09/23,16:46,11,1,10118.9842,A
9086,1,02/09/23,16:46,12,0,22352.5614,E
9086,1,02/09/23,16:46,13,0,4269.1602,E
9086,1,02/09/23,16:46,14,1,14182.9823,C
9086,1,02/09/23,16:46,15,1,12107.9158,C
9087,1,02/09/23,17:14,1,1,9070.7143,A
9087,1,02/09/23,17:14,2,1,9070.7143,A
9087,1,02/09/23,17:14,3,0,73328.3162,A
9087,1,02/09/23,17:14,4,1,54706.988,C
9087,1,02/09/23,17:14,5,1,31183.1799,B
9087,1,02/09/23,17:14,6,1,14301.4614,C
9087,1,02/09/23,17:14,7,0,0,C
9088,1,02/09/23,17:07,1,1,13147.8397,A
9088,1,02/09/23,17:07,2,0,38675.2407,E
9088,1,02/09/23,17:07,3,0,68173.5045,A
9088,1,02/09/23,17:07,4,0,58026.4495,B
9088,1,02/09/23,17:07,5,1,26908.5,B
9088,1,02/09/23,17:07,6,1,41470.3538,C
9088,1,02/09/23,17:07,7,0,0,C
9089,1,02/10/23,11:37,1,1,6720.007,A
9089,1,02/10/23,11:37,2,1,6720.007,A
9089,1,02/10/23,11:37,3,0,18172.1852,B
9089,1,02/10/23,11:37,4,0,1400.6863,D
9089,1,02/10/23,11:37,5,0,16883.1315,E
9089,1,02/10/23,11:37,6,0,8948.6288,E
9089,1,02/10/23,11:37,7,0,21556.6924,A
9089,1,02/10/23,11:37,8,0,2084.49,E
9089,1,02/10/23,11:37,9,0,4134.8993,A
9089,1,02/10/23,11:37,10,0,2620.5398,C
9089,1,02/10/23,11:37,11,1,1612.9765,A
9089,1,02/10/23,11:37,12,0,896.0193,E
9089,1,02/10/23,11:37,13,0,1126.6064,B
9089,1,02/10/23,11:37,14,0,559.3218,D
9089,1,02/10/23,11:37,15,1,357.3094,C
9090,1,02/10/23,10:48,1,0,18545.9566,E
9090,1,02/10/23,10:48,2,1,8809.7305,D
9090,1,02/10/23,10:48,3,0,49185.2267,A
9090,1,02/10/23,10:48,4,1,31863.9213,C
9090,1,02/10/23,10:48,5,1,10003.9548,B
9090,1,02/10/23,10:48,6,1,12276.7723,C
9090,1,02/10/23,10:48,7,1,24658.9875,B
9090,1,02/10/23,10:48,8,1,24709.8961,D
9090,1,02/10/23,10:48,9,1,15202.0253,E
9090,1,02/10/23,10:48,10,1,13692.1192,D
9090,1,02/10/23,10:48,11,1,38265.0881,A
9090,1,02/10/23,10:48,12,1,38265.0881,A
9090,1,02/10/23,10:48,13,1,12281.1621,A
9090,1,02/10/23,10:48,14,1,26143.2715,C
9090,1,02/10/23,10:48,15,0,0,C
9091,1,02/17/23,11:02,1,1,12466.6372,A
9091,1,02/17/23,11:02,2,1,12358.7715,D
9091,1,02/17/23,11:02,3,0,46888.3247,B
9091,1,02/17/23,11:02,4,0,53475.2269,A
9091,1,02/17/23,11:02,5,0,35692.139,A
9091,1,02/17/23,11:02,6,1,8747.842,C
9091,1,02/17/23,11:02,7,1,35660.811,B
9091,1,02/17/23,11:02,8,1,41487.7568,D
9091,1,02/17/23,11:02,9,1,50369.4205,E
9091,1,02/17/23,11:02,10,0,0,E
9092,1,02/10/23,13:50,1,1,18864.0073,A
9092,1,02/10/23,13:50,2,1,11158.6148,D
9092,1,02/10/23,13:50,3,0,20499.3605,C
9092,1,02/10/23,13:50,4,1,47455.4875,C
9092,1,02/10/23,13:50,5,0,46056.2842,D
9092,1,02/10/23,13:50,6,0,16004.5412,A
9092,1,02/10/23,13:50,7,0,16350.813,E
9092,1,02/10/23,13:50,8,1,38681.6887,D
9092,1,02/10/23,13:50,9,0,7864.297,A
9092,1,02/10/23,13:50,10,0,9611.6931,A
9092,1,02/10/23,13:50,11,0,24757.3674,E
9092,1,02/10/23,13:50,12,1,4318.1357,D
9092,1,02/10/23,13:50,13,1,11984.253,A
9092,1,02/10/23,13:50,14,1,11984.253,A
9092,1,02/10/23,13:50,15,0,5953.8739,A
9093,1,02/10/23,14:02,1,1,10625.5704,A
9093,1,02/10/23,14:02,2,1,8522.3118,D
9093,1,02/10/23,14:02,3,0,42991.7897,A
9093,1,02/10/23,14:02,4,1,27909.6211,C
9093,1,02/10/23,14:02,5,1,17924.7358,B
9093,1,02/10/23,14:02,6,1,20694.9776,C
9093,1,02/10/23,14:02,7,1,14533.2623,B
9093,1,02/10/23,14:02,8,0,22146.2303,A
9093,1,02/10/23,14:02,9,0,22146.2303,A
9093,1,02/10/23,14:02,10,0,10943.6244,A
9093,1,02/10/23,14:02,11,1,25310.6172,A
9093,1,02/10/23,14:02,12,0,8820.803,E
9093,1,02/10/23,14:02,13,1,5518.497,A
9093,1,02/10/23,14:02,14,1,26013.94,C
9093,1,02/10/23,14:02,15,0,0,C
9094,1,02/10/23,14:33,1,1,7904.2246,A
9094,1,02/10/23,14:33,2,0,11010.3832,E
9094,1,02/10/23,14:33,3,0,8490.1152,B
9094,1,02/10/23,14:33,4,1,41861.9239,C
9094,1,02/10/23,14:33,5,1,21823.638,B
9094,1,02/10/23,14:33,6,1,16135.6404,C
9094,1,02/10/23,14:33,7,0,17502.8139,E
9094,1,02/10/23,14:33,8,0,27815.8066,E
9094,1,02/10/23,14:33,9,1,12935.0229,E
9094,1,02/10/23,14:33,10,0,24886.4914,E
9094,1,02/10/23,14:33,11,1,17649.9073,A
9094,1,02/10/23,14:33,12,0,7526.5468,E
9094,1,02/10/23,14:33,13,0,29723.9004,E
9094,1,02/10/23,14:33,14,0,20142.6677,E
9094,1,02/10/23,14:33,15,0,23407.9105,E
9095,1,02/10/23,17:14,1,0,9114.8517,E
9095,1,02/10/23,17:14,2,0,15429.5434,E
9095,1,02/10/23,17:14,3,0,12070.6426,C
9095,1,02/10/23,17:14,4,1,19224.6035,C
9095,1,02/10/23,17:14,5,1,32702.2626,B
9095,1,02/10/23,17:14,6,0,16853.042,A
9095,1,02/10/23,17:14,7,0,13394.7124,E
9095,1,02/10/23,17:14,8,0,7136.3503,C
9095,1,02/10/23,17:14,9,0,4110.6709,C
9095,1,02/10/23,17:14,10,0,7112.5118,E
9095,1,02/10/23,17:14,11,0,7263.5968,E
9095,1,02/10/23,17:14,12,0,7263.5968,E
9095,1,02/10/23,17:14,13,0,2781.7617,B
9095,1,02/10/23,17:14,14,0,4918.6295,E
9095,1,02/10/23,17:14,15,0,1369.0574,A
9096,1,02/10/23,16:51,1,1,9050.642,A
9096,1,02/10/23,16:51,2,1,8790.0766,D
9096,1,02/10/23,16:51,3,0,8701.6198,A
9096,1,02/10/23,16:51,4,1,12903.9188,C
9096,1,02/10/23,16:51,5,1,9180.0039,B
9096,1,02/10/23,16:51,6,0,14767.8841,E
9096,1,02/10/23,16:51,7,0,19978.2498,C
9096,1,02/10/23,16:51,8,0,5555.9302,E
9096,1,02/10/23,16:51,9,0,1005.1996,B
9096,1,02/10/23,16:51,10,0,393.932,C
9096,1,02/10/23,16:51,11,0,393.932,C
9096,1,02/10/23,16:51,12,0,2194.4272,A
9096,1,02/10/23,16:51,13,0,1119.8591,B
9096,1,02/10/23,16:51,14,1,1547.6815,C
9096,1,02/10/23,16:51,15,0,2050.1667,E
9097,1,02/10/23,17:19,1,1,14423.1886,A
9097,1,02/10/23,17:19,2,1,34177.5615,D
9097,1,02/10/23,17:19,3,0,25204.5729,A
9097,1,02/10/23,17:19,4,1,22509.9887,C
9097,1,02/10/23,17:19,5,1,30032.498,B
9097,1,02/10/23,17:19,6,1,30032.498,B
9097,1,02/10/23,17:19,7,1,5567.5125,B
9097,1,02/10/23,17:19,8,0,12602.0849,B
9097,1,02/10/23,17:19,9,0,11630.3373,B
9097,1,02/10/23,17:19,10,0,11630.3373,B
9097,1,02/10/23,17:19,11,1,16416.854,A
9097,1,02/10/23,17:19,12,1,16416.854,A
9097,1,02/10/23,17:19,13,0,11327.5382,E
9097,1,02/10/23,17:19,14,1,21171.9419,C
9097,1,02/10/23,17:19,15,0,23669.967,A
9099,1,03/27/23,13:47,1,1,15444.8427,A
9099,1,03/27/23,13:47,2,1,15444.8427,A
9099,1,03/27/23,13:47,3,0,26610.9726,A
9099,1,03/27/23,13:47,4,1,21288.2889,C
9099,1,03/27/23,13:47,5,1,44143.0846,B
9099,1,03/27/23,13:47,6,0,73206.4534,D
9099,1,03/27/23,13:47,7,1,46074.0218,B
9099,1,03/27/23,13:47,8,0,17254.0876,A
9099,1,03/27/23,13:47,9,0,16193.3339,A
9099,1,03/27/23,13:47,10,0,0,A
9100,1,03/27/23,14:39,1,1,10412.0718,A
9100,1,03/27/23,14:39,2,0,13996.4761,E
9100,1,03/27/23,14:39,3,0,31740.546,E
9100,1,03/27/23,14:39,4,1,15385.1691,C
9100,1,03/27/23,14:39,5,1,22087.7387,B
9100,1,03/27/23,14:39,6,1,15294.7885,C
9100,1,03/27/23,14:39,7,1,23609.2497,B
9100,1,03/27/23,14:39,8,0,6885.4667,B
9100,1,03/27/23,14:39,9,0,2225.9558,C
9100,1,03/27/23,14:39,10,1,34063.9728,D
9100,1,03/27/23,14:39,11,0,7851.5722,E
9100,1,03/27/23,14:39,12,1,12744.3394,D
9100,1,03/27/23,14:39,13,1,11567.3598,A
9100,1,03/27/23,14:39,14,1,3136.807,C
9100,1,03/27/23,14:39,15,0,2363.4679,E
9101,1,03/27/23,17:03,1,1,6716.4639,A
9101,1,03/27/23,17:03,2,1,6716.4639,A
9101,1,03/27/23,17:03,3,0,64216.3082,A
9101,1,03/27/23,17:03,4,1,24464.5369,C
9101,1,03/27/23,17:03,5,1,24665.064,B
9101,1,03/27/23,17:03,6,1,22374.5777,C
9101,1,03/27/23,17:03,7,1,22428.9338,B
9101,1,03/27/23,17:03,8,0,16164.7484,B
9101,1,03/27/23,17:03,9,1,39546.7892,E
9101,1,03/27/23,17:03,10,0,50364.4129,E
9101,1,03/27/23,17:03,11,0,0,E
9102,1,03/27/23,16:57,1,1,14389.2112,A
9102,1,03/27/23,16:57,2,1,14389.2112,A
9102,1,03/27/23,16:57,3,0,40241.6431,A
9102,1,03/27/23,16:57,4,1,22248.1653,C
9102,1,03/27/23,16:57,5,1,30036.9081,B
9102,1,03/27/23,16:57,6,1,24656.2924,C
9102,1,03/27/23,16:57,7,1,13509.1093,B
9102,1,03/27/23,16:57,8,0,17159.6247,B
9102,1,03/27/23,16:57,9,1,13839.0666,E
9102,1,03/27/23,16:57,10,1,20571.8282,D
9102,1,03/27/23,16:57,11,0,10052.1739,B
9102,1,03/27/23,16:57,12,1,17649.2322,D
9102,1,03/27/23,16:57,13,0,46482.8368,E
9102,1,03/27/23,16:57,14,0,0,E
9103,1,03/28/23,11:14,1,1,7855.5892,A
9103,1,03/28/23,11:14,2,1,14303.6257,D
9103,1,03/28/23,11:14,3,0,12533.8271,A
9103,1,03/28/23,11:14,4,0,17030.0913,B
9103,1,03/28/23,11:14,5,0,35438.265,E
9103,1,03/28/23,11:14,6,1,11851.6266,C
9103,1,03/28/23,11:14,7,0,9457.0322,E
9103,1,03/28/23,11:14,8,0,9457.0322,E
9103,1,03/28/23,11:14,9,1,5719.8641,E
9103,1,03/28/23,11:14,10,0,2406.6278,C
9103,1,03/28/23,11:14,11,0,9327.9221,D
9103,1,03/28/23,11:14,12,1,3931.5022,D
9103,1,03/28/23,11:14,13,1,3931.5022,D
9103,1,03/28/23,11:14,14,0,10823.2944,E
9103,1,03/28/23,11:14,15,0,1506.7056,B
9104,1,03/28/23,11:36,1,0,22480.4051,C
9104,1,03/28/23,11:36,2,0,22480.4051,C
9104,1,03/28/23,11:36,3,0,3829.8871,A
9104,1,03/28/23,11:36,4,1,17832.3542,C
9104,1,03/28/23,11:36,5,0,17820.1928,C
9104,1,03/28/23,11:36,6,0,2066.5556,A
9104,1,03/28/23,11:36,7,0,17947.6327,C
9104,1,03/28/23,11:36,8,1,10614.2106,D
9104,1,03/28/23,11:36,9,0,5074.271,A
9104,1,03/28/23,11:36,10,0,2360.075,B
9104,1,03/28/23,11:36,11,0,2967.2798,C
9104,1,03/28/23,11:36,12,0,2390.0727,A
9104,1,03/28/23,11:36,13,0,1733.136,B
9104,1,03/28/23,11:36,14,0,1028.9581,E
9104,1,03/28/23,11:36,15,0,6529.9995,A
9105,1,03/28/23,13:49,1,1,17727.6784,A
9105,1,03/28/23,13:49,2,0,9132.5376,E
9105,1,03/28/23,13:49,3,0,12147.3073,B
9105,1,03/28/23,13:49,4,0,8056.8507,E
9105,1,03/28/23,13:49,5,0,23933.1847,E
9105,1,03/28/23,13:49,6,0,6702.3041,B
9105,1,03/28/23,13:49,7,0,12846.7036,E
9105,1,03/28/23,13:49,8,0,1033.9531,B
9105,1,03/28/23,13:49,9,1,6351.9307,E
9105,1,03/28/23,13:49,10,0,3414.1117,A
9105,1,03/28/23,13:49,11,0,3414.1117,A
9105,1,03/28/23,13:49,12,1,6614.6792,D
9105,1,03/28/23,13:49,13,1,8278.6698,A
9105,1,03/28/23,13:49,14,0,4697.0875,E
9105,1,03/28/23,13:49,15,0,2295.2794,B
9106,1,03/28/23,13:55,1,1,6390.7079,A
9106,1,03/28/23,13:55,2,1,6390.7079,A
9106,1,03/28/23,13:55,3,0,12023.4463,C
9106,1,03/28/23,13:55,4,0,16333.4232,E
9106,1,03/28/23,13:55,5,0,12749.5953,E
9106,1,03/28/23,13:55,6,1,8792.129,C
9106,1,03/28/23,13:55,7,1,12317.3838,B
9106,1,03/28/23,13:55,8,0,11740.8836,C
9106,1,03/28/23,13:55,9,1,12006.1262,E
9106,1,03/28/23,13:55,10,1,24179.4133,D
9106,1,03/28/23,13:55,11,1,13253.1411,A
9106,1,03/28/23,13:55,12,1,8249.0539,D
9106,1,03/28/23,13:55,13,1,6305.2028,A
9106,1,03/28/23,13:55,14,1,25500.5327,C
9106,1,03/28/23,13:55,15,0,14482.7397,E
9107,1,03/28/23,16:48,1,1,7686.1021,A
9107,1,03/28/23,16:48,2,1,7686.1021,A
9107,1,03/28/23,16:48,3,0,34444.3329,A
9107,1,03/28/23,16:48,4,0,23658.2527,A
9107,1,03/28/23,16:48,5,1,28799.8683,B
9107,1,03/28/23,16:48,6,1,20058.156,C
9107,1,03/28/23,16:48,7,1,15657.3092,B
9107,1,03/28/23,16:48,8,0,17765.9914,E
9107,1,03/28/23,16:48,9,0,14559.3367,C
9107,1,03/28/23,16:48,10,1,13129.2019,D
9107,1,03/28/23,16:48,11,1,7297.0074,A
9107,1,03/28/23,16:48,12,1,19529.8927,D
9107,1,03/28/23,16:48,13,0,20397.2859,B
9107,1,03/28/23,16:48,14,0,10357.6915,E
9107,1,03/28/23,16:48,15,0,11954.6447,B
9108,1,03/28/23,17:15,1,1,14835.6648,A
9108,1,03/28/23,17:15,2,0,18403.5292,E
9108,1,03/28/23,17:15,3,0,18195.8097,E
9108,1,03/28/23,17:15,4,1,9012.5272,C
9108,1,03/28/23,17:15,5,1,12770.5025,B
9108,1,03/28/23,17:15,6,0,11894.778,B
9108,1,03/28/23,17:15,7,0,11894.778,B
9108,1,03/28/23,17:15,8,0,11685.8484,E
9108,1,03/28/23,17:15,9,0,6412.8082,A
9108,1,03/28/23,17:15,10,0,7844.1072,E
9108,1,03/28/23,17:15,11,0,5418.174,E
9108,1,03/28/23,17:15,12,1,7062.1146,D
9108,1,03/28/23,17:15,13,0,4997.839,B
9108,1,03/28/23,17:15,14,0,3993.3169,A
9108,1,03/28/23,17:15,15,0,3547.5485,E
9109,1,03/29/23,10:43,1,1,825.1216,A
9109,1,03/29/23,10:43,2,0,662.6714,E
9109,1,03/29/23,10:43,3,0,448.0501,C
9109,1,03/29/23,10:43,4,0,575.6649,A
9109,1,03/29/23,10:43,5,0,498.6517,D
9109,1,03/29/23,10:43,6,0,441.3729,B
9109,1,03/29/23,10:43,7,0,473.501,E
9109,1,03/29/23,10:43,8,0,564.6428,A
9109,1,03/29/23,10:43,9,0,564.6428,A
9109,1,03/29/23,10:43,10,0,629.8773,A
9109,1,03/29/23,10:43,11,0,451.4338,E
9109,1,03/29/23,10:43,12,0,674.5152,B
9109,1,03/29/23,10:43,13,0,510.824,E
9109,1,03/29/23,10:43,14,0,767.947,A
9109,1,03/29/23,10:43,15,1,762.4682,C
9110,1,03/29/23,11:09,1,1,6263.893,A
9110,1,03/29/23,11:09,2,1,25493.716,D
9110,1,03/29/23,11:09,3,0,28755.1145,B
9110,1,03/29/23,11:09,4,1,10574.328,C
9110,1,03/29/23,11:09,5,1,20279.4857,B
9110,1,03/29/23,11:09,6,1,20279.4857,B
9110,1,03/29/23,11:09,7,0,32582.5637,A
9110,1,03/29/23,11:09,8,0,2212.9955,C
9110,1,03/29/23,11:09,9,1,2332.4329,E
9110,1,03/29/23,11:09,10,1,2332.4329,E
9110,1,03/29/23,11:09,11,0,2163.0593,B
9110,1,03/29/23,11:09,12,0,13082.4962,E
9110,1,03/29/23,11:09,13,1,10751.0657,A
9110,1,03/29/23,11:09,14,1,7573.8588,C
9110,1,03/29/23,11:09,15,1,7573.8588,C
9112,1,03/29/23,13:54,1,1,15980.3151,A
9112,1,03/29/23,13:54,2,0,11553.8009,E
9112,1,03/29/23,13:54,3,0,19462.5393,A
9112,1,03/29/23,13:54,4,0,15003.2514,E
9112,1,03/29/23,13:54,5,1,15441.0475,B
9112,1,03/29/23,13:54,6,1,9656.5505,C
9112,1,03/29/23,13:54,7,0,25414.6349,C
9112,1,03/29/23,13:54,8,0,49528.4301,A
9112,1,03/29/23,13:54,9,1,22163.2279,E
9112,1,03/29/23,13:54,10,1,6955.6491,D
9112,1,03/29/23,13:54,11,1,9596.4131,A
9112,1,03/29/23,13:54,12,1,29712.7215,D
9112,1,03/29/23,13:54,13,1,23039.1241,A
9112,1,03/29/23,13:54,14,0,23056.9898,B
9112,1,03/29/23,13:54,15,0,0,B
9114,1,03/29/23,16:44,1,1,9395.2266,A
9114,1,03/29/23,16:44,2,1,18997.6165,D
9114,1,03/29/23,16:44,3,0,9900.9971,A
9114,1,03/29/23,16:44,4,1,3732.3372,C
9114,1,03/29/23,16:44,5,1,23712.9091,B
9114,1,03/29/23,16:44,6,0,15026.9734,D
9114,1,03/29/23,16:44,7,1,23736.0983,B
9114,1,03/29/23,16:44,8,0,4219.7919,E
9114,1,03/29/23,16:44,9,0,834.8717,A
9114,1,03/29/23,16:44,10,0,470.9298,C
9114,1,03/29/23,16:44,11,0,4675.1317,E
9114,1,03/29/23,16:44,12,0,5147.3532,E
9114,1,03/29/23,16:44,13,0,2324.6216,B
9114,1,03/29/23,16:44,14,0,1059.6977,D
9114,1,03/29/23,16:44,15,0,1121.0689,A
9115,1,03/30/23,13:56,1,1,9370.3081,A
9115,1,03/30/23,13:56,2,0,12896.3745,E
9115,1,03/30/23,13:56,3,0,25486.504,C
9115,1,03/30/23,13:56,4,0,25486.504,C
9115,1,03/30/23,13:56,5,0,6737.9352,A
9115,1,03/30/23,13:56,6,1,19622.7181,C
9115,1,03/30/23,13:56,7,0,16540.6217,C
9115,1,03/30/23,13:56,8,0,17691.7643,C
9115,1,03/30/23,13:56,9,0,4702.3804,D
9115,1,03/30/23,13:56,10,0,4702.3804,D
9115,1,03/30/23,13:56,11,0,4702.3804,D
9115,1,03/30/23,13:56,12,0,4702.3804,D
9115,1,03/30/23,13:56,13,0,4702.3804,D
9115,1,03/30/23,13:56,14,0,10474.0951,A
9115,1,03/30/23,13:56,15,0,10474.0951,A
9116,1,03/30/23,14:04,1,1,42854.8616,A
9116,1,03/30/23,14:04,2,1,44273.7775,D
9116,1,03/30/23,14:04,3,0,64844.2841,E
9116,1,03/30/23,14:04,4,1,56713.7032,C
9116,1,03/30/23,14:04,5,1,15797.0665,B
9116,1,03/30/23,14:04,6,1,12068.2108,C
9116,1,03/30/23,14:04,7,0,0,C
9117,1,03/30/23,17:02,1,1,11012.1693,A
9117,1,03/30/23,17:02,2,1,11012.1693,A
9117,1,03/30/23,17:02,3,0,27550.1805,A
9117,1,03/30/23,17:02,4,1,9650.045,C
9117,1,03/30/23,17:02,5,1,36291.8575,B
9117,1,03/30/23,17:02,6,1,41836.5413,C
9117,1,03/30/23,17:02,7,1,26561.2999,B
9117,1,03/30/23,17:02,8,1,38788.549,D
9117,1,03/30/23,17:02,9,1,12672.7672,E
9117,1,03/30/23,17:02,10,0,25523.47,E
9117,1,03/30/23,17:02,11,1,21119.1982,A
9117,1,03/30/23,17:02,12,1,16448.4831,D
9117,1,03/30/23,17:02,13,0,0,D
9118,1,03/30/23,17:01,1,1,3833.7089,A
9118,1,03/30/23,17:01,2,0,5672.0414,A
9118,1,03/30/23,17:01,3,0,8749.9971,A
9118,1,03/30/23,17:01,4,0,12196.6033,E
9118,1,03/30/23,17:01,5,1,9357.2737,B
9118,1,03/30/23,17:01,6,1,9837.3284,C
9118,1,03/30/23,17:01,7,0,12701.063,A
9118,1,03/30/23,17:01,8,1,14609.4328,D
9118,1,03/30/23,17:01,9,1,10821.2668,E
9118,1,03/30/23,17:01,10,1,143810.225,D
9118,1,03/30/23,17:01,11,0,11955.2577,B
9118,1,03/30/23,17:01,12,0,11955.2577,B
9118,1,03/30/23,17:01,13,0,8869.2807,C
9118,1,03/30/23,17:01,14,1,9350.0208,C
9118,1,03/30/23,17:01,15,0,12007.0165,A
9121,1,04/07/23,11:30,1,1,8583.9637,A
9121,1,04/07/23,11:30,2,0,22587.784,A
9121,1,04/07/23,11:30,3,0,11423.2802,A
9121,1,04/07/23,11:30,4,1,14641.1227,C
9121,1,04/07/23,11:30,5,0,10769.6057,C
9121,1,04/07/23,11:30,6,1,15522.5924,C
9121,1,04/07/23,11:30,7,0,24720.4779,C
9121,1,04/07/23,11:30,8,0,12036.9116,C
9121,1,04/07/23,11:30,9,0,55007.9787,C
9121,1,04/07/23,11:30,10,1,17801.2912,D
9121,1,04/07/23,11:30,11,1,13059.0033,A
9121,1,04/07/23,11:30,12,0,28897.2456,C
9121,1,04/07/23,11:30,13,0,3419.8314,C
9121,1,04/07/23,11:30,14,0,2548.52,A
9121,1,04/07/23,11:30,15,0,2631.1484,E
9122,1,03/31/23,14:03,1,1,18640.6658,A
9122,1,03/31/23,14:03,2,1,18640.6658,A
9122,1,03/31/23,14:03,3,0,6172.8843,A
9122,1,03/31/23,14:03,4,1,35214.8994,C
9122,1,03/31/23,14:03,5,1,23676.469,B
9122,1,03/31/23,14:03,6,1,6986.1247,C
9122,1,03/31/23,14:03,7,1,9277.3001,B
9122,1,03/31/23,14:03,8,0,6924.9156,B
9122,1,03/31/23,14:03,9,0,11205.2343,D
9122,1,03/31/23,14:03,10,0,11205.2343,D
9122,1,03/31/23,14:03,11,1,16318.0565,A
9122,1,03/31/23,14:03,12,1,10042.4391,D
9122,1,03/31/23,14:03,13,0,8678.7122,C
9122,1,03/31/23,14:03,14,1,17909.8771,C
9122,1,03/31/23,14:03,15,0,18843.998200000002,E
9123,1,03/31/23,14:02,1,1,9110.1168,A
9123,1,03/31/23,14:02,2,1,17457.5344,D
9123,1,03/31/23,14:02,3,0,39289.1369,A
9123,1,03/31/23,14:02,4,1,14629.2632,C
9123,1,03/31/23,14:02,5,1,29268.2866,B
9123,1,03/31/23,14:02,6,1,14707.8919,C
9123,1,03/31/23,14:02,7,1,24236.5612,B
9123,1,03/31/23,14:02,8,1,24236.5612,B
9123,1,03/31/23,14:02,9,0,22891.3216,A
9123,1,03/31/23,14:02,10,0,22891.3216,A
9123,1,03/31/23,14:02,11,0,0,A
9124,1,03/31/23,17:02,1,1,17156.927,A
9124,1,03/31/23,17:02,2,1,22175.2613,D
9124,1,03/31/23,17:02,3,0,36555.8917,E
9124,1,03/31/23,17:02,4,0,35795.6531,A
9124,1,03/31/23,17:02,5,1,20134.1867,B
9124,1,03/31/23,17:02,6,1,19006.2803,C
9124,1,03/31/23,17:02,7,1,19006.2803,C
9124,1,03/31/23,17:02,8,0,10484.0736,B
9124,1,03/31/23,17:02,9,1,9484.2806,E
9124,1,03/31/23,17:02,10,1,23642.6968,D
9124,1,03/31/23,17:02,11,1,18506.1168,A
9124,1,03/31/23,17:02,12,0,19113.6954,C
9124,1,03/31/23,17:02,13,1,10909.6514,A
9124,1,03/31/23,17:02,14,0,21196.0551,E
9124,1,03/31/23,17:02,15,1,8242.324,C
9125,1,03/31/23,16:54,1,1,18132.6283,A
9125,1,03/31/23,16:54,2,1,22465.7289,D
9125,1,03/31/23,16:54,3,0,26759.3058,A
9125,1,03/31/23,16:54,4,1,42305.3559,C
9125,1,03/31/23,16:54,5,1,15153.1537,B
9125,1,03/31/23,16:54,6,1,7626.1506,C
9125,1,03/31/23,16:54,7,1,39492.554,B
9125,1,03/31/23,16:54,8,0,14419.9364,B
9125,1,03/31/23,16:54,9,0,14419.9364,B
9125,1,03/31/23,16:54,10,1,19025.7612,D
9125,1,03/31/23,16:54,11,0,16692.2416,D
9125,1,03/31/23,16:54,12,1,29946.2201,D
9125,1,03/31/23,16:54,13,1,12491.265,A
9125,1,03/31/23,16:54,14,0,0,A
9126,1,04/03/23,16:56,1,1,14322.6794,A
9126,1,04/03/23,16:56,2,1,14322.6794,A
9126,1,04/03/23,16:56,3,0,79890.8436,B
9126,1,04/03/23,16:56,4,1,26159.3073,C
9126,1,04/03/23,16:56,5,1,10778.5074,B
9126,1,04/03/23,16:56,6,1,13092.6484,C
9126,1,04/03/23,16:56,7,1,21581.883,B
9126,1,04/03/23,16:56,8,1,33971.1211,D
9126,1,04/03/23,16:56,9,0,0,D
9127,1,06/12/23,16:42,1,1,5947.0326,A
9127,1,06/12/23,16:42,2,1,14046.1647,D
9127,1,06/12/23,16:42,3,1,14046.1647,D
9127,1,06/12/23,16:42,4,1,6462.6093,C
9127,1,06/12/23,16:42,5,1,11914.8645,B
9127,1,06/12/23,16:42,6,1,8317.9485,C
9127,1,06/12/23,16:42,7,0,5426.241,C
9127,1,06/12/23,16:42,8,0,5916.7224,B
9127,1,06/12/23,16:42,9,0,6012.6617,B
9127,1,06/12/23,16:42,10,0,15968.8317,C
9127,1,06/12/23,16:42,11,0,2534.9234,C
9127,1,06/12/23,16:42,12,0,10316.6157,E
9127,1,06/12/23,16:42,13,1,2309.8561,A
9127,1,06/12/23,16:42,14,0,1552.4454,B
9127,1,06/12/23,16:42,15,1,1009.1589,C
9128,1,06/12/23,16:58,1,1,9909.6424,A
9128,1,06/12/23,16:58,2,0,10676.9246,E
9128,1,06/12/23,16:58,3,0,14184.8337,A
9128,1,06/12/23,16:58,4,0,15595.0957,B
9128,1,06/12/23,16:58,5,0,15656.8797,E
9128,1,06/12/23,16:58,6,1,10213.4045,C
9128,1,06/12/23,16:58,7,1,10213.4045,C
9128,1,06/12/23,16:58,8,0,6407.5988,C
9128,1,06/12/23,16:58,9,0,2736.4716,A
9128,1,06/12/23,16:58,10,0,1712.5828,C
9128,1,06/12/23,16:58,11,0,4665.386,E
9128,1,06/12/23,16:58,12,1,2224.92,D
9128,1,06/12/23,16:58,13,1,4623.2428,A
9128,1,06/12/23,16:58,14,0,6965.3391,D
9128,1,06/12/23,16:58,15,0,2033.2556,A
9130,1,06/16/23,11:29,1,1,10413.0451,A
9130,1,06/16/23,11:29,2,0,35156.3003,E
9130,1,06/16/23,11:29,3,0,11970.5351,A
9130,1,06/16/23,11:29,4,1,16416.7899,C
9130,1,06/16/23,11:29,5,0,14825.5364,C
