subject,session,date,time,list,phase,serial_position,cue,target,response,rt
9169,1,9/21/2023,15:51,4,recall,8,care,lynx,lynx,3706.4488
9169,1,9/21/2023,15:51,4,recall,9,soup,dell,dill,6488.8441
9169,1,9/21/2023,15:51,4,recall,10,spot,luck,,NA
9169,1,9/21/2023,15:51,5,encoding,1,bear,loop,,NA
9169,1,9/21/2023,15:51,5,encoding,2,knee,golf,,NA
9169,1,9/21/2023,15:51,5,encoding,3,tube,fork,,NA
9169,1,9/21/2023,15:51,5,encoding,4,text,goal,,NA
9169,1,9/21/2023,15:51,5,encoding,5,vote,pain,,NA
9169,1,9/21/2023,15:51,5,encoding,6,lamb,club,,NA
9169,1,9/21/2023,15:51,5,encoding,7,stat,bait,,NA
9169,1,9/21/2023,15:51,5,encoding,8,pole,drug,,NA
9169,1,9/21/2023,15:51,5,encoding,9,urge,gulf,,NA
9169,1,9/21/2023,15:51,5,encoding,10,cave,lust,,NA
9169,1,9/21/2023,15:51,5,recall,1,vote,pain,,NA
9169,1,9/21/2023,15:51,5,recall,2,stat,bait,,NA
9169,1,9/21/2023,15:51,5,recall,3,bear,loop,loop,2413.9263
9169,1,9/21/2023,15:51,5,recall,4,knee,golf,golf,2615.7425
9169,1,9/21/2023,15:51,5,recall,5,text,goal,goal,4152.1297
9169,1,9/21/2023,15:51,5,recall,6,urge,gulf,,NA
9169,1,9/21/2023,15:51,5,recall,7,cave,lust,lust,3475.4785
9169,1,9/21/2023,15:51,5,recall,8,pole,drug,,NA
9169,1,9/21/2023,15:51,5,recall,9,lamb,club,club,2928.3716
9169,1,9/21/2023,15:51,5,recall,10,tube,fork,fork,3447.422
9169,1,9/21/2023,15:51,6,encoding,1,void,bean,,NA
9169,1,9/21/2023,15:51,6,encoding,2,term,ride,,NA
9169,1,9/21/2023,15:51,6,encoding,3,coal,junk,,NA
9169,1,9/21/2023,15:51,6,encoding,4,talk,dale,,NA
9169,1,9/21/2023,15:51,6,encoding,5,base,lisp,,NA
9169,1,9/21/2023,15:51,6,encoding,6,boat,axis,,NA
9169,1,9/21/2023,15:51,6,encoding,7,spin,nail,,NA
9169,1,9/21/2023,15:51,6,encoding,8,bend,flag,,NA
9169,1,9/21/2023,15:51,6,encoding,9,glen,boot,,NA
9169,1,9/21/2023,15:51,6,encoding,10,doll,wine,,NA
9169,1,9/21/2023,15:51,6,recall,1,talk,dale,,NA
9169,1,9/21/2023,15:51,6,recall,2,bend,flag,flag,3159.4803
9169,1,9/21/2023,15:51,6,recall,3,spin,nail,,NA
9169,1,9/21/2023,15:51,6,recall,4,base,lisp,,NA
9169,1,9/21/2023,15:51,6,recall,5,doll,wine,wine,2220.7219
9169,1,9/21/2023,15:51,6,recall,6,void,bean,bean,3035.4005
9169,1,9/21/2023,15:51,6,recall,7,boat,axis,,NA
9169,1,9/21/2023,15:51,6,recall,8,coal,junk,junk,3099.8411
9169,1,9/21/2023,15:51,6,recall,9,term,ride,ride,3585.7986
9169,1,9/21/2023,15:51,6,recall,10,glen,boot,boot,1976.4245
9169,1,9/21/2023,15:51,7,encoding,1,bull,host,,NA
9169,1,9/21/2023,15:51,7,encoding,2,skip,gore,,NA
9169,1,9/21/2023,15:51,7,encoding,3,dose,fair,,NA
9169,1,9/21/2023,15:51,7,encoding,4,coil,farm,,NA
9169,1,9/21/2023,15:51,7,encoding,5,yell,post,,NA
9169,1,9/21/2023,15:51,7,encoding,6,surf,hill,,NA
9169,1,9/21/2023,15:51,7,encoding,7,wage,tape,,NA
9169,1,9/21/2023,15:51,7,encoding,8,spit,poll,,NA
9169,1,9/21/2023,15:51,7,encoding,9,snow,rear,,NA
9169,1,9/21/2023,15:51,7,encoding,10,soda,fort,,NA
9169,1,9/21/2023,15:51,7,recall,1,coil,farm,snow,6248.4943
9169,1,9/21/2023,15:51,7,recall,2,soda,fort,pot,2717.8712
9169,1,9/21/2023,15:51,7,recall,3,bull,host,host,2189.0278
9169,1,9/21/2023,15:51,7,recall,4,wage,tape,,NA
9169,1,9/21/2023,15:51,7,recall,5,yell,post,,NA
9169,1,9/21/2023,15:51,7,recall,6,surf,hill,mountain,5056.7511
9169,1,9/21/2023,15:51,7,recall,7,skip,gore,,NA
9169,1,9/21/2023,15:51,7,recall,8,dose,fair,,NA
9169,1,9/21/2023,15:51,7,recall,9,spit,poll,,NA
9169,1,9/21/2023,15:51,7,recall,10,snow,rear,,NA
9169,1,9/21/2023,15:51,8,encoding,1,dash,shop,,NA
9169,1,9/21/2023,15:51,8,encoding,2,demo,worm,,NA
9169,1,9/21/2023,15:51,8,encoding,3,cafe,base,,NA
9169,1,9/21/2023,15:51,8,encoding,4,trek,teen,,NA
9169,1,9/21/2023,15:51,8,encoding,5,boom,cart,,NA
9169,1,9/21/2023,15:51,8,encoding,6,rise,name,,NA
9169,1,9/21/2023,15:51,8,encoding,7,load,tire,,NA
9169,1,9/21/2023,15:51,8,encoding,8,wand,fact,,NA
9169,1,9/21/2023,15:51,8,encoding,9,silk,wall,,NA
9169,1,9/21/2023,15:51,8,encoding,10,reef,word,,NA
9169,1,9/21/2023,15:51,8,recall,1,wand,fact,fact,3854.1958
9169,1,9/21/2023,15:51,8,recall,2,silk,wall,wall,5634.9681
9169,1,9/21/2023,15:51,8,recall,3,trek,teen,teen,2375.4229
9169,1,9/21/2023,15:51,8,recall,4,boom,cart,,NA
9169,1,9/21/2023,15:51,8,recall,5,load,tire,,NA
9169,1,9/21/2023,15:51,8,recall,6,cafe,base,,NA
9169,1,9/21/2023,15:51,8,recall,7,reef,word,,NA
9169,1,9/21/2023,15:51,8,recall,8,rise,name,,NA
9169,1,9/21/2023,15:51,8,recall,9,demo,worm,,NA
9169,1,9/21/2023,15:51,8,recall,10,dash,shop,,NA
9169,1,9/21/2023,15:51,9,encoding,1,soul,mood,,NA
9169,1,9/21/2023,15:51,9,encoding,2,toil,wood,,NA
9169,1,9/21/2023,15:51,9,encoding,3,half,pick,,NA
9169,1,9/21/2023,15:51,9,encoding,4,brew,gang,,NA
9169,1,9/21/2023,15:51,9,encoding,5,army,path,,NA
9169,1,9/21/2023,15:51,9,encoding,6,herb,yarn,,NA
9169,1,9/21/2023,15:51,9,encoding,7,exam,moss,,NA
9169,1,9/21/2023,15:51,9,encoding,8,sake,film,,NA
9169,1,9/21/2023,15:51,9,encoding,9,jury,fill,,NA
9169,1,9/21/2023,15:51,9,encoding,10,hemp,soap,,NA
9169,1,9/21/2023,15:51,9,recall,1,army,path,path,2812.5348
9169,1,9/21/2023,15:51,9,recall,2,herb,yarn,soap,3134.7839
9169,1,9/21/2023,15:51,9,recall,3,sake,film,,NA
9169,1,9/21/2023,15:51,9,recall,4,half,pick,,NA
9169,1,9/21/2023,15:51,9,recall,5,exam,moss,,4335.7608
9169,1,9/21/2023,15:51,9,recall,6,toil,wood,,983.3643
9169,1,9/21/2023,15:51,9,recall,7,hemp,soap,soap,1974.0196
9169,1,9/21/2023,15:51,9,recall,8,brew,gang,gang,3150.9285
9169,1,9/21/2023,15:51,9,recall,9,jury,fill,fill,2664.7176
9169,1,9/21/2023,15:51,9,recall,10,soul,mood,,1855.5864
9169,1,9/21/2023,15:51,10,encoding,1,grin,beam,,NA
9169,1,9/21/2023,15:51,10,encoding,2,mute,clip,,NA
9169,1,9/21/2023,15:51,10,encoding,3,visa,foot,,NA
9169,1,9/21/2023,15:51,10,encoding,4,earl,slam,,NA
9169,1,9/21/2023,15:51,10,encoding,5,dive,foil,,NA
9169,1,9/21/2023,15:51,10,encoding,6,wrap,show,,NA
9169,1,9/21/2023,15:51,10,encoding,7,whip,zone,,NA
9169,1,9/21/2023,15:51,10,encoding,8,jail,save,,NA
9169,1,9/21/2023,15:51,10,encoding,9,tail,rice,,NA
9169,1,9/21/2023,15:51,10,encoding,10,tour,lane,,NA
9169,1,9/21/2023,15:51,10,recall,1,earl,slam,,2076.2837
9169,1,9/21/2023,15:51,10,recall,2,wrap,show,,1163.2397
9169,1,9/21/2023,15:51,10,recall,3,dive,foil,,1021.1889
9169,1,9/21/2023,15:51,10,recall,4,tour,lane,lane,1897.5011
9169,1,9/21/2023,15:51,10,recall,5,grin,beam,,1142.3862
9169,1,9/21/2023,15:51,10,recall,6,jail,save,save,3146.0653
9169,1,9/21/2023,15:51,10,recall,7,visa,foot,,1134.3597
9169,1,9/21/2023,15:51,10,recall,8,tail,rice,,1044.652
9169,1,9/21/2023,15:51,10,recall,9,mute,clip,,741.2859
9169,1,9/21/2023,15:51,10,recall,10,whip,zone,,701.2868
9170,1,09/22/23,09:50,0,encoding,1,atom,gift,,NA
9170,1,09/22/23,09:50,0,encoding,2,zone,cage,,NA
9170,1,09/22/23,09:50,0,encoding,3,newt,folk,,NA
9170,1,09/22/23,09:50,0,recall,1,zone,cage,folk,5991.9586
9170,1,09/22/23,09:50,0,recall,2,atom,gift,gift,3027.3572
9170,1,09/22/23,09:50,0,recall,3,newt,folk,folk,2942.1465
9170,1,09/22/23,09:50,1,encoding,1,gulf,lion,,NA
9170,1,09/22/23,09:50,1,encoding,2,role,chow,,NA
9170,1,09/22/23,09:50,1,encoding,3,idea,mode,,NA
9170,1,09/22/23,09:50,1,encoding,4,shed,peak,,NA
9170,1,09/22/23,09:50,1,encoding,5,tear,wing,,NA
9170,1,09/22/23,09:50,1,encoding,6,year,walk,,NA
9170,1,09/22/23,09:50,1,encoding,7,neon,node,,NA
9170,1,09/22/23,09:50,1,encoding,8,burn,lift,,NA
9170,1,09/22/23,09:50,1,encoding,9,math,norm,,NA
9170,1,09/22/23,09:50,1,encoding,10,lead,open,,NA
9170,1,09/22/23,09:50,1,recall,1,year,walk,run,6963.0907
9170,1,09/22/23,09:50,1,recall,2,shed,peak,,NA
9170,1,09/22/23,09:50,1,recall,3,role,chow,,NA
9170,1,09/22/23,09:50,1,recall,4,idea,mode,,NA
9170,1,09/22/23,09:50,1,recall,5,lead,open,,NA
9170,1,09/22/23,09:50,1,recall,6,gulf,lion,lion,2759.4772
9170,1,09/22/23,09:50,1,recall,7,neon,node,node,2414.4804
9170,1,09/22/23,09:50,1,recall,8,burn,lift,lift,2188.3474
9170,1,09/22/23,09:50,1,recall,9,tear,wing,wing,3806.2264
9170,1,09/22/23,09:50,1,recall,10,math,norm,norm,2845.1811
9170,1,09/22/23,09:50,2,encoding,1,bulb,calm,,NA
9170,1,09/22/23,09:50,2,encoding,2,pulp,lion,,NA
9170,1,09/22/23,09:50,2,encoding,3,call,coat,,NA
9170,1,09/22/23,09:50,2,encoding,4,fire,race,,NA
9170,1,09/22/23,09:50,2,encoding,5,hail,game,,NA
9170,1,09/22/23,09:50,2,encoding,6,loss,port,,NA
9170,1,09/22/23,09:50,2,encoding,7,hawk,bell,,NA
9170,1,09/22/23,09:50,2,encoding,8,ping,spec,,NA
9170,1,09/22/23,09:50,2,encoding,9,ring,slap,,NA
9170,1,09/22/23,09:50,2,encoding,10,salt,corp,,NA
9170,1,09/22/23,09:50,2,recall,1,call,coat,,NA
9170,1,09/22/23,09:50,2,recall,2,ping,spec,,NA
9170,1,09/22/23,09:50,2,recall,3,pulp,lion,lion,2951.8
9170,1,09/22/23,09:50,2,recall,4,salt,corp,,NA
9170,1,09/22/23,09:50,2,recall,5,hawk,bell,,NA
9170,1,09/22/23,09:50,2,recall,6,fire,race,,NA
9170,1,09/22/23,09:50,2,recall,7,loss,port,,NA
9170,1,09/22/23,09:50,2,recall,8,hail,game,,NA
9170,1,09/22/23,09:50,2,recall,9,ring,slap,,NA
9170,1,09/22/23,09:50,2,recall,10,bulb,calm,,NA
9170,1,09/22/23,09:50,3,encoding,1,hull,bash,,NA
9170,1,09/22/23,09:50,3,encoding,2,card,swim,,NA
9170,1,09/22/23,09:50,3,encoding,3,city,cube,,NA
9170,1,09/22/23,09:50,3,encoding,4,bird,shot,,NA
9170,1,09/22/23,09:50,3,encoding,5,zoom,flaw,,NA
9170,1,09/22/23,09:50,3,encoding,6,head,unit,,NA
9170,1,09/22/23,09:50,3,encoding,7,rush,test,,NA
9170,1,09/22/23,09:50,3,encoding,8,glue,keep,,NA
9170,1,09/22/23,09:50,3,encoding,9,nose,ammo,,NA
9170,1,09/22/23,09:50,3,encoding,10,monk,jazz,,NA
9170,1,09/22/23,09:50,3,recall,1,city,cube,cape,6279.9159
9170,1,09/22/23,09:50,3,recall,2,card,swim,swim,3786.536
9170,1,09/22/23,09:50,3,recall,3,nose,ammo,,NA
9170,1,09/22/23,09:50,3,recall,4,zoom,flaw,,NA
9170,1,09/22/23,09:50,3,recall,5,glue,keep,,NA
9170,1,09/22/23,09:50,3,recall,6,monk,jazz,,NA
9170,1,09/22/23,09:50,3,recall,7,hull,bash,,NA
9170,1,09/22/23,09:50,3,recall,8,rush,test,,NA
9170,1,09/22/23,09:50,3,recall,9,head,unit,,NA
9170,1,09/22/23,09:50,3,recall,10,bird,shot,,NA
9170,1,09/22/23,09:50,4,encoding,1,desk,body,,NA
9170,1,09/22/23,09:50,4,encoding,2,gain,hive,,NA
9170,1,09/22/23,09:50,4,encoding,3,care,lynx,,NA
9170,1,09/22/23,09:50,4,encoding,4,milk,tech,,NA
9170,1,09/22/23,09:50,4,encoding,5,seal,mint,,NA
9170,1,09/22/23,09:50,4,encoding,6,disc,past,,NA
9170,1,09/22/23,09:50,4,encoding,7,spot,luck,,NA
9170,1,09/22/23,09:50,4,encoding,8,push,fare,,NA
9170,1,09/22/23,09:50,4,encoding,9,soup,dell,,NA
9170,1,09/22/23,09:50,4,encoding,10,prey,time,,NA
9170,1,09/22/23,09:50,4,recall,1,desk,body,body,3161.9565
9170,1,09/22/23,09:50,4,recall,2,push,fare,,NA
9170,1,09/22/23,09:50,4,recall,3,spot,luck,lucky,5212.9704
9170,1,09/22/23,09:50,4,recall,4,care,lynx,,NA
9170,1,09/22/23,09:50,4,recall,5,milk,tech,tech,3651.8267
9170,1,09/22/23,09:50,4,recall,6,soup,dell,,NA
9170,1,09/22/23,09:50,4,recall,7,disc,past,old,9272.8448
9170,1,09/22/23,09:50,4,recall,8,seal,mint,mint,2774.0801
9170,1,09/22/23,09:50,4,recall,9,gain,hive,,NA
9170,1,09/22/23,09:50,4,recall,10,prey,time,time,2775.1831
9170,1,09/22/23,09:50,5,encoding,1,bear,loop,,NA
9170,1,09/22/23,09:50,5,encoding,2,knee,golf,,NA
9170,1,09/22/23,09:50,5,encoding,3,tube,fork,,NA
9170,1,09/22/23,09:50,5,encoding,4,text,goal,,NA
9170,1,09/22/23,09:50,5,encoding,5,vote,pain,,NA
9170,1,09/22/23,09:50,5,encoding,6,lamb,club,,NA
9170,1,09/22/23,09:50,5,encoding,7,stat,bait,,NA
9170,1,09/22/23,09:50,5,encoding,8,pole,drug,,NA
9170,1,09/22/23,09:50,5,encoding,9,urge,gulf,,NA
9170,1,09/22/23,09:50,5,encoding,10,cave,lust,,NA
9170,1,09/22/23,09:50,5,recall,1,lamb,club,club,6418.2235
9170,1,09/22/23,09:50,5,recall,2,tube,fork,,NA
9170,1,09/22/23,09:50,5,recall,3,text,goal,,1302.9309
9170,1,09/22/23,09:50,5,recall,4,cave,lust,,2610.5057
9170,1,09/22/23,09:50,5,recall,5,bear,loop,club,11197.7981
9170,1,09/22/23,09:50,5,recall,6,urge,gulf,,1641.8605
9170,1,09/22/23,09:50,5,recall,7,stat,bait,,1337.539
9170,1,09/22/23,09:50,5,recall,8,knee,golf,golf,2938.8839
9170,1,09/22/23,09:50,5,recall,9,vote,pain,pain,2839.972
9170,1,09/22/23,09:50,5,recall,10,pole,drug,,1484.964
9170,1,09/22/23,09:50,6,encoding,1,void,bean,,NA
9170,1,09/22/23,09:50,6,encoding,2,term,ride,,NA
9170,1,09/22/23,09:50,6,encoding,3,coal,junk,,NA
9170,1,09/22/23,09:50,6,encoding,4,talk,dale,,NA
9170,1,09/22/23,09:50,6,encoding,5,base,lisp,,NA
9170,1,09/22/23,09:50,6,encoding,6,boat,axis,,NA
9170,1,09/22/23,09:50,6,encoding,7,spin,nail,,NA
9170,1,09/22/23,09:50,6,encoding,8,bend,flag,,NA
9170,1,09/22/23,09:50,6,encoding,9,glen,boot,,NA
9170,1,09/22/23,09:50,6,encoding,10,doll,wine,,NA
9170,1,09/22/23,09:50,6,recall,1,doll,wine,wine,2367.589
9170,1,09/22/23,09:50,6,recall,2,bend,flag,,1565.7786
9170,1,09/22/23,09:50,6,recall,3,term,ride,,783.8801
9170,1,09/22/23,09:50,6,recall,4,coal,junk,junk,4220.7536
9170,1,09/22/23,09:50,6,recall,5,boat,axis,axis,2245.8984
9170,1,09/22/23,09:50,6,recall,6,talk,dale,,1482.106
9170,1,09/22/23,09:50,6,recall,7,glen,boot,dale,4802.272
9170,1,09/22/23,09:50,6,recall,8,base,lisp,,1353.0857
9170,1,09/22/23,09:50,6,recall,9,spin,nail,,1222.2746
9170,1,09/22/23,09:50,6,recall,10,void,bean,,1556.6788
9170,1,09/22/23,09:50,7,encoding,1,bull,host,,NA
9170,1,09/22/23,09:50,7,encoding,2,skip,gore,,NA
9170,1,09/22/23,09:50,7,encoding,3,dose,fair,,NA
9170,1,09/22/23,09:50,7,encoding,4,coil,farm,,NA
9170,1,09/22/23,09:50,7,encoding,5,yell,post,,NA
9170,1,09/22/23,09:50,7,encoding,6,surf,hill,,NA
9170,1,09/22/23,09:50,7,encoding,7,wage,tape,,NA
9170,1,09/22/23,09:50,7,encoding,8,spit,poll,,NA
9170,1,09/22/23,09:50,7,encoding,9,snow,rear,,NA
9170,1,09/22/23,09:50,7,encoding,10,soda,fort,,NA
9170,1,09/22/23,09:50,7,recall,1,wage,tape,,NA
9170,1,09/22/23,09:50,7,recall,2,spit,poll,fork,2261.6494
9170,1,09/22/23,09:50,7,recall,3,coil,farm,,3313.817
9170,1,09/22/23,09:50,7,recall,4,soda,fort,,2543.008
9170,1,09/22/23,09:50,7,recall,5,skip,gore,,NA
9170,1,09/22/23,09:50,7,recall,6,yell,post,,1090.7712
9170,1,09/22/23,09:50,7,recall,7,surf,hill,,2311.1526
9170,1,09/22/23,09:50,7,recall,8,bull,host,,2460.9104
9170,1,09/22/23,09:50,7,recall,9,snow,rear,,2325.0702
9170,1,09/22/23,09:50,7,recall,10,dose,fair,,641.8645
9170,1,09/22/23,09:50,8,encoding,1,dash,shop,,NA
9170,1,09/22/23,09:50,8,encoding,2,demo,worm,,NA
9170,1,09/22/23,09:50,8,encoding,3,cafe,base,,NA
9170,1,09/22/23,09:50,8,encoding,4,trek,teen,,NA
9170,1,09/22/23,09:50,8,encoding,5,boom,cart,,NA
9170,1,09/22/23,09:50,8,encoding,6,rise,name,,NA
9170,1,09/22/23,09:50,8,encoding,7,load,tire,,NA
9170,1,09/22/23,09:50,8,encoding,8,wand,fact,,NA
9170,1,09/22/23,09:50,8,encoding,9,silk,wall,,NA
9170,1,09/22/23,09:50,8,encoding,10,reef,word,,NA
9170,1,09/22/23,09:50,8,recall,1,cafe,base,,3175.4013
9170,1,09/22/23,09:50,8,recall,2,dash,shop,store,5704.1624
9170,1,09/22/23,09:50,8,recall,3,reef,word,word,3448.6053
9170,1,09/22/23,09:50,8,recall,4,trek,teen,,2302.6489
9170,1,09/22/23,09:50,8,recall,5,boom,cart,,3485.4033
9170,1,09/22/23,09:50,8,recall,6,demo,worm,,NA
9170,1,09/22/23,09:50,8,recall,7,silk,wall,wall,2980.3664
9170,1,09/22/23,09:50,8,recall,8,wand,fact,fact,3276.6027
9170,1,09/22/23,09:50,8,recall,9,load,tire,,1139.9067
9170,1,09/22/23,09:50,8,recall,10,rise,name,,1198.4404
9170,1,09/22/23,09:50,9,encoding,1,soul,mood,,NA
9170,1,09/22/23,09:50,9,encoding,2,toil,wood,,NA
9170,1,09/22/23,09:50,9,encoding,3,half,pick,,NA
9170,1,09/22/23,09:50,9,encoding,4,brew,gang,,NA
9170,1,09/22/23,09:50,9,encoding,5,army,path,,NA
9170,1,09/22/23,09:50,9,encoding,6,herb,yarn,,NA
9170,1,09/22/23,09:50,9,encoding,7,exam,moss,,NA
9170,1,09/22/23,09:50,9,encoding,8,sake,film,,NA
9170,1,09/22/23,09:50,9,encoding,9,jury,fill,,NA
9170,1,09/22/23,09:50,9,encoding,10,hemp,soap,,NA
9170,1,09/22/23,09:50,9,recall,1,herb,yarn,soil,5497.6124
9170,1,09/22/23,09:50,9,recall,2,soul,mood,mood,5455.6859
9170,1,09/22/23,09:50,9,recall,3,sake,film,,933.9562
9170,1,09/22/23,09:50,9,recall,4,army,path,,2205.2814
9170,1,09/22/23,09:50,9,recall,5,half,pick,,782.2928
9170,1,09/22/23,09:50,9,recall,6,brew,gang,,1061.3768
9170,1,09/22/23,09:50,9,recall,7,hemp,soap,soap,2481.1269
9170,1,09/22/23,09:50,9,recall,8,toil,wood,,1037.1431
9170,1,09/22/23,09:50,9,recall,9,jury,fill,,1297.8368
9170,1,09/22/23,09:50,9,recall,10,exam,moss,,1161.6124
9170,1,09/22/23,09:50,10,encoding,1,grin,beam,,NA
9170,1,09/22/23,09:50,10,encoding,2,mute,clip,,NA
9170,1,09/22/23,09:50,10,encoding,3,visa,foot,,NA
9170,1,09/22/23,09:50,10,encoding,4,earl,slam,,NA
9170,1,09/22/23,09:50,10,encoding,5,dive,foil,,NA
9170,1,09/22/23,09:50,10,encoding,6,wrap,show,,NA
9170,1,09/22/23,09:50,10,encoding,7,whip,zone,,NA
9170,1,09/22/23,09:50,10,encoding,8,jail,save,,NA
9170,1,09/22/23,09:50,10,encoding,9,tail,rice,,NA
9170,1,09/22/23,09:50,10,encoding,10,tour,lane,,NA
9170,1,09/22/23,09:50,10,recall,1,dive,foil,,NA
9170,1,09/22/23,09:50,10,recall,2,tour,lane,lane,4311.9406
9170,1,09/22/23,09:50,10,recall,3,tail,rice,,1693.1799
9170,1,09/22/23,09:50,10,recall,4,earl,slam,,4582.2818
9170,1,09/22/23,09:50,10,recall,5,mute,clip,,NA
9170,1,09/22/23,09:50,10,recall,6,jail,save,,2647.4861
9170,1,09/22/23,09:50,10,recall,7,wrap,show,,NA
9170,1,09/22/23,09:50,10,recall,8,whip,zone,,NA
9170,1,09/22/23,09:50,10,recall,9,grin,beam,beam,3767.4689
9170,1,09/22/23,09:50,10,recall,10,visa,foot,,NA
9171,1,09/22/23,09:59,0,encoding,1,atom,gift,,NA
9171,1,09/22/23,09:59,0,encoding,2,zone,cage,,NA
9171,1,09/22/23,09:59,0,encoding,3,newt,folk,,NA
9171,1,09/22/23,09:59,0,recall,1,newt,folk,folk,7479.7707
9171,1,09/22/23,09:59,0,recall,2,atom,gift,,7479.7707
9171,1,09/22/23,09:59,0,recall,3,zone,cage,,7479.7707
9171,1,09/22/23,09:59,1,encoding,1,gulf,lion,,NA
9171,1,09/22/23,09:59,1,encoding,2,role,chow,,NA
9171,1,09/22/23,09:59,1,encoding,3,idea,mode,,NA
9171,1,09/22/23,09:59,1,encoding,4,shed,peak,,NA
9171,1,09/22/23,09:59,1,encoding,5,tear,wing,,NA
9171,1,09/22/23,09:59,1,encoding,6,year,walk,,NA
9171,1,09/22/23,09:59,1,encoding,7,neon,node,,NA
9171,1,09/22/23,09:59,1,encoding,8,burn,lift,,NA
9171,1,09/22/23,09:59,1,encoding,9,math,norm,,NA
9171,1,09/22/23,09:59,1,encoding,10,lead,open,,NA
9171,1,09/22/23,09:59,1,recall,1,lead,open,,NA
9171,1,09/22/23,09:59,1,recall,2,burn,lift,node,7831.9939
9171,1,09/22/23,09:59,1,recall,3,neon,node,,NA
9171,1,09/22/23,09:59,1,recall,4,idea,mode,node,1661.8624
9171,1,09/22/23,09:59,1,recall,5,role,chow,shift,4067.2015
9171,1,09/22/23,09:59,1,recall,6,tear,wing,wear,6434.5131
9171,1,09/22/23,09:59,1,recall,7,shed,peak,space,3428.7051
9171,1,09/22/23,09:59,1,recall,8,year,walk,space,5330.4725
9171,1,09/22/23,09:59,1,recall,9,math,norm,norm,3443.1161
9171,1,09/22/23,09:59,1,recall,10,gulf,lion,space,2658.9456
9171,1,09/22/23,09:59,2,encoding,1,bulb,calm,,NA
9171,1,09/22/23,09:59,2,encoding,2,pulp,lion,,NA
9171,1,09/22/23,09:59,2,encoding,3,call,coat,,NA
9171,1,09/22/23,09:59,2,encoding,4,fire,race,,NA
9171,1,09/22/23,09:59,2,encoding,5,hail,game,,NA
9171,1,09/22/23,09:59,2,encoding,6,loss,port,,NA
9171,1,09/22/23,09:59,2,encoding,7,hawk,bell,,NA
9171,1,09/22/23,09:59,2,encoding,8,ping,spec,,NA
9171,1,09/22/23,09:59,2,encoding,9,ring,slap,,NA
9171,1,09/22/23,09:59,2,encoding,10,salt,corp,,NA
9171,1,09/22/23,09:59,2,recall,1,ping,spec,space,3457.5959
9171,1,09/22/23,09:59,2,recall,2,hail,game,,NA
9171,1,09/22/23,09:59,2,recall,3,bulb,calm,,NA
9171,1,09/22/23,09:59,2,recall,4,salt,corp,space,5331.0555
9171,1,09/22/23,09:59,2,recall,5,loss,port,space,3112.4298
9171,1,09/22/23,09:59,2,recall,6,ring,slap,space,3474.782
9171,1,09/22/23,09:59,2,recall,7,fire,race,space,1947.1939
9171,1,09/22/23,09:59,2,recall,8,hawk,bell,space,1800.6229
9171,1,09/22/23,09:59,2,recall,9,pulp,lion,space,5634.7798
9171,1,09/22/23,09:59,2,recall,10,call,coat,space,2620.1871
9171,1,09/22/23,09:59,3,encoding,1,hull,bash,,NA
9171,1,09/22/23,09:59,3,encoding,2,card,swim,,NA
9171,1,09/22/23,09:59,3,encoding,3,city,cube,,NA
9171,1,09/22/23,09:59,3,encoding,4,bird,shot,,NA
9171,1,09/22/23,09:59,3,encoding,5,zoom,flaw,,NA
9171,1,09/22/23,09:59,3,encoding,6,head,unit,,NA
9171,1,09/22/23,09:59,3,encoding,7,rush,test,,NA
9171,1,09/22/23,09:59,3,encoding,8,glue,keep,,NA
9171,1,09/22/23,09:59,3,encoding,9,nose,ammo,,NA
9171,1,09/22/23,09:59,3,encoding,10,monk,jazz,,NA
9171,1,09/22/23,09:59,3,recall,1,bird,shot,shot,3388.0871
9171,1,09/22/23,09:59,3,recall,2,glue,keep,keep,2555.316
9171,1,09/22/23,09:59,3,recall,3,rush,test,test,3026.4462
9171,1,09/22/23,09:59,3,recall,4,city,cube,space,4948.1788
9171,1,09/22/23,09:59,3,recall,5,card,swim,space,1763.0393
9171,1,09/22/23,09:59,3,recall,6,hull,bash,bulk,10611.1508
9171,1,09/22/23,09:59,3,recall,7,nose,ammo,ammo,4546.3558
9171,1,09/22/23,09:59,3,recall,8,head,unit,unit,3114.6545
9171,1,09/22/23,09:59,3,recall,9,zoom,flaw,flaws,10147.9674
9171,1,09/22/23,09:59,3,recall,10,monk,jazz,jazz,3929.1231
9171,1,09/22/23,09:59,4,encoding,1,desk,body,,NA
9171,1,09/22/23,09:59,4,encoding,2,gain,hive,,NA
9171,1,09/22/23,09:59,4,encoding,3,care,lynx,,NA
9171,1,09/22/23,09:59,4,encoding,4,milk,tech,,NA
9171,1,09/22/23,09:59,4,encoding,5,seal,mint,,NA
9171,1,09/22/23,09:59,4,encoding,6,disc,past,,NA
9171,1,09/22/23,09:59,4,encoding,7,spot,luck,,NA
9171,1,09/22/23,09:59,4,encoding,8,push,fare,,NA
9171,1,09/22/23,09:59,4,encoding,9,soup,dell,,NA
9171,1,09/22/23,09:59,4,encoding,10,prey,time,,NA
9171,1,09/22/23,09:59,4,recall,1,gain,hive,,NA
9171,1,09/22/23,09:59,4,recall,2,care,lynx,hive,1994.1047
9171,1,09/22/23,09:59,4,recall,3,milk,tech,tech,3964.5642
9171,1,09/22/23,09:59,4,recall,4,disc,past,past,3113.9641
9171,1,09/22/23,09:59,4,recall,5,spot,luck,lucky,3070.2592
