Subject,TrialProc,Trial,SetSize,Response,Accuracy,CorrectResponse,CorrectRejection,FalseAlarm,Miss,Hit,AdminTime,SessionDate,SessionTime
14224,real,55,7,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,56,7,different,0,same,0,1,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,57,7,different,1,different,0,0,0,1,10.832133333333333,01-29-2018,10:52:41
14224,real,58,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,59,7,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,60,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,61,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,62,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,63,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,64,7,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,65,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,66,7,different,0,same,0,1,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,67,7,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,68,5,same,0,different,0,0,1,0,10.832133333333333,01-29-2018,10:52:41
14224,real,69,7,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,70,7,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,71,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,72,5,different,1,different,0,0,0,1,10.832133333333333,01-29-2018,10:52:41
14224,real,73,7,same,0,different,0,0,1,0,10.832133333333333,01-29-2018,10:52:41
14224,real,74,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,75,7,same,0,different,0,0,1,0,10.832133333333333,01-29-2018,10:52:41
14224,real,76,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,77,7,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,78,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14224,real,79,7,same,0,different,0,0,1,0,10.832133333333333,01-29-2018,10:52:41
14224,real,80,5,same,1,same,1,0,0,0,10.832133333333333,01-29-2018,10:52:41
14225,practice,1,5,different,0,same,0,1,0,0,10.497216666666667,02-08-2018,14:57:45
14225,practice,2,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,practice,3,7,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,practice,4,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,practice,5,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,practice,6,7,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,1,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,2,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,3,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,4,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,5,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,6,7,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,7,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,8,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,9,5,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,10,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,11,5,different,0,same,0,1,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,12,7,different,0,same,0,1,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,13,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,14,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,15,5,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,16,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,17,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,18,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,19,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,20,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,21,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,22,7,different,0,same,0,1,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,23,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,24,7,different,0,same,0,1,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,25,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,26,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,27,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,28,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,29,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,30,5,different,0,same,0,1,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,31,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,32,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,33,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,34,7,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,35,7,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,36,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,37,7,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,38,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,39,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,40,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,41,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,42,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,43,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,44,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,45,5,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,46,5,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,47,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,48,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,49,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,50,7,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,51,7,different,0,same,0,1,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,52,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,53,7,different,0,same,0,1,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,54,5,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,55,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,56,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,57,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,58,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,59,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,60,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,61,5,different,0,same,0,1,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,62,5,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,63,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,64,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,65,7,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,66,5,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,67,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,68,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,69,7,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,70,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,71,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,72,7,different,0,same,0,1,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,73,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,74,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,75,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,76,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14225,real,77,7,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,78,5,different,1,different,0,0,0,1,10.497216666666667,02-08-2018,14:57:45
14225,real,79,5,same,1,same,1,0,0,0,10.497216666666667,02-08-2018,14:57:45
14225,real,80,7,same,0,different,0,0,1,0,10.497216666666667,02-08-2018,14:57:45
14226,practice,1,5,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,practice,2,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,practice,3,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,practice,4,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,practice,5,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,practice,6,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,1,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,2,5,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,3,5,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,4,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,5,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,6,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,7,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,8,7,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,9,5,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,10,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,11,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,12,7,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,13,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,14,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,15,5,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,16,5,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,17,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,18,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,19,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,20,7,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,21,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,22,7,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,23,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,24,5,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,25,5,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,26,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,27,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,28,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,29,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,30,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,31,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,32,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,33,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,34,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,35,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,36,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,37,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,38,5,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,39,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,40,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,41,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,42,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,43,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,44,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,45,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,46,5,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,47,7,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,48,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,49,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,50,7,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,51,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,52,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,53,5,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,54,5,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,55,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,56,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,57,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,58,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,59,5,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,60,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,61,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,62,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,63,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,64,5,same,1,same,1,0,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,65,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,66,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,67,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,68,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,69,7,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,70,7,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,71,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,72,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,73,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,74,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,75,7,same,0,different,0,0,1,0,11.400383333333334,02-20-2018,11:15:03
14226,real,76,7,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,77,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,78,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14226,real,79,5,different,1,different,0,0,0,1,11.400383333333334,02-20-2018,11:15:03
14226,real,80,5,different,0,same,0,1,0,0,11.400383333333334,02-20-2018,11:15:03
14227,practice,1,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,practice,2,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,practice,3,7,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,practice,4,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,practice,5,5,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,practice,6,7,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,1,5,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,2,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,3,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,4,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,5,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,6,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,7,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,8,7,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,9,5,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,10,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,11,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,12,5,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,13,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,14,5,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,15,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,16,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,17,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,18,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,19,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,20,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,21,5,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,22,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,23,7,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,24,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,25,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,26,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,27,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,28,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,29,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,30,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,31,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,32,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,33,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,34,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,35,5,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,36,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,37,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,38,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,39,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,40,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,41,7,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,42,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,43,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,44,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,45,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,46,7,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,47,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,48,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,49,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,50,7,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,51,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,52,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,53,7,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,54,7,different,0,same,0,1,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,55,5,different,0,same,0,1,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,56,7,different,0,same,0,1,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,57,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,58,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,59,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,60,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,61,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,62,7,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,63,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,64,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,65,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,66,7,different,0,same,0,1,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,67,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,68,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,69,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,70,7,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,71,5,different,1,different,0,0,0,1,9.468366666666666,01-26-2018,09:46:48
14227,real,72,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,73,5,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,74,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,75,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,76,5,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,77,7,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14227,real,78,7,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,79,5,same,0,different,0,0,1,0,9.468366666666666,01-26-2018,09:46:48
14227,real,80,5,same,1,same,1,0,0,0,9.468366666666666,01-26-2018,09:46:48
14228,practice,1,5,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,practice,2,7,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,practice,3,7,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,practice,4,5,different,0,same,0,1,0,0,8.44685,01-26-2018,13:05:56
14228,practice,5,5,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,practice,6,7,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,real,1,7,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,real,2,5,different,1,different,0,0,0,1,8.44685,01-26-2018,13:05:56
14228,real,3,5,different,1,different,0,0,0,1,8.44685,01-26-2018,13:05:56
14228,real,4,5,different,0,same,0,1,0,0,8.44685,01-26-2018,13:05:56
14228,real,5,5,different,1,different,0,0,0,1,8.44685,01-26-2018,13:05:56
14228,real,6,7,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,real,7,7,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,real,8,7,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,real,9,7,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,real,10,7,different,1,different,0,0,0,1,8.44685,01-26-2018,13:05:56
14228,real,11,5,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,real,12,7,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,real,13,7,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,real,14,7,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,real,15,7,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,real,16,5,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,real,17,5,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,real,18,7,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,real,19,7,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,real,20,7,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,real,21,7,same,0,different,0,0,1,0,8.44685,01-26-2018,13:05:56
14228,real,22,5,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,real,23,5,different,1,different,0,0,0,1,8.44685,01-26-2018,13:05:56
14228,real,24,5,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,real,25,7,different,0,same,0,1,0,0,8.44685,01-26-2018,13:05:56
14228,real,26,7,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
14228,real,27,7,different,0,same,0,1,0,0,8.44685,01-26-2018,13:05:56
14228,real,28,7,same,1,same,1,0,0,0,8.44685,01-26-2018,13:05:56
